id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,main_artist
2sUlQXHLnZLY1n6i12MzoJ,Moment 4 Life,50,279307,1,"['Nicki Minaj', 'Drake']","['0hCNtLu0JehylgoiP8L4Gh', '3TVXtAsR1Inumwj472S9r4']",11/22/10,0.68,0.8809999999999999,11,-3.883,1,0.237,0.406,0,0.242,0.386,97.941,4,Drake
1EoHEkVcysf4WVDx6r9WzQ,Over,61,233560,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],1/1/10,0.325,0.848,7,-5.611,1,0.27899999999999997,0.0109,0,0.124,0.433,100.09299999999999,5,Drake
2vPCRs3g0vdLU8sHlAEytO,Outrageous,55,201907,0,['Britney Spears'],['26dSoYclwsYLMAKD3tpOr4'],11/13/03,0.828,0.662,7,-6.419,1,0.0461,0.0394,2.02e-05,0.191,0.847,105.014,4,Britney
24SDeYAeTFda8OUzVI1VR6,TWIST & TURN (feat. Drake & PARTYNEXTDOOR),71,259651,0,"['Popcaan', 'Drake', 'PARTYNEXTDOOR']","['62DmErcU7dqZbJaDqwsqzR', '3TVXtAsR1Inumwj472S9r4', '2HPaUgqeutzr3jx5a9WyDV']",8/7/20,0.5710000000000001,0.747,7,-4.659,1,0.17,0.478,0,0.11599999999999999,0.635,106.25299999999999,4,Drake
6rB4idT6NoIw8Ywd2xazVm,Practice,39,237733,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],11/15/11,0.446,0.239,1,-15.327,1,0.0876,0.574,7.759999999999999e-05,0.12,0.31,104.675,4,Drake
3EJ9ZuqkL1kwgouugqsLu8,Own It,54,252053,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],1/1/13,0.652,0.345,8,-11.319,0,0.11900000000000001,0.0437,3.59e-05,0.297,0.304,103.281,4,Drake
70XtWbcVZcpaOddJftMcVi,From the Bottom of My Broken Heart,56,312533,0,['Britney Spears'],['26dSoYclwsYLMAKD3tpOr4'],1/12/99,0.677,0.665,7,-5.171,1,0.0305,0.56,1.01e-06,0.33799999999999997,0.706,74.98100000000001,4,Britney
1GMREDmMejNPc13xfOCiDB,St. Tristan's Sword - Rough Mix,31,341520,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],11/19/82,0.43799999999999994,0.932,9,-6.947,1,0.0283,0.0275,0.8740000000000001,0.0809,0.9620000000000001,105.256,4,Zeppelin
1lK5iIMKifrxERzS3iimJH,Breathe on Me,54,223760,0,['Britney Spears'],['26dSoYclwsYLMAKD3tpOr4'],11/13/03,0.7090000000000001,0.565,5,-6.395,0,0.0471,0.00209,0.0125,0.0901,0.5710000000000001,112.20299999999999,4,Britney
51pQ7vY7WXzxskwloaeqyj,Stairway to Heaven - 1990 Remaster,68,478173,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],11/8/71,0.34600000000000003,0.335,7,-12.453,1,0.0339,0.575,0.00674,0.185,0.213,84.204,4,Zeppelin
39hnH8WdPmNT3Q3yzwC9Rg,Why You Always Hatin?,61,196600,1,"['YG', 'Drake', 'Kamaiyah']","['0A0FS04o6zMoto8OKPsDwY', '3TVXtAsR1Inumwj472S9r4', '3XVpDdKav6C6zwlDXPhMEO']",6/17/16,0.9259999999999999,0.336,0,-9.326,0,0.594,0.0392,0,0.138,0.38,92.995,4,Drake
1UI0l2L66HJ9AtoEOlHzv4,Sometimes,69,245067,0,['Britney Spears'],['26dSoYclwsYLMAKD3tpOr4'],1/12/99,0.745,0.742,10,-5.693,1,0.0259,0.42,0,0.102,0.8059999999999999,95.99600000000001,4,Britney
4Wjhj0WjkyECccfHVIgaTq,Trust Issues,69,281519,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],8/2/19,0.42100000000000004,0.539,11,-5.456,0,0.27399999999999997,0.779,0,0.111,0.523,89.177,3,Drake
2tpwq7jIxPMrte2PmDdOI9,Moby Dick - Remaster,39,260914,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/22/69,0.461,0.41,7,-18.441,1,0.0623,0.0945,0.9,0.551,0.375,100.335,4,Zeppelin
7sN2xvLngIWaFTGsMfCUPX,Bring It on Home - Remaster,37,259741,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/22/69,0.345,0.461,9,-12.063,1,0.0645,0.479,0.0184,0.0993,0.171,96.346,4,Zeppelin
2aSC2xhRxOLiiZZVjhbylH,"Hold On, We're Going Home",72,227880,0,"['Drake', 'Majid Jordan']","['3TVXtAsR1Inumwj472S9r4', '4HzKw8XcD0piJmDrrPRCYk']",1/1/13,0.777,0.414,6,-7.44,0,0.0946,0.00421,2.7300000000000003e-05,0.0724,0.287,100.00200000000001,4,Drake
2kVhHxpxXhWr5OuuBtMLME,Four Sticks - Remaster,45,285227,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],11/8/71,0.507,0.8370000000000001,2,-10.465,1,0.0624,0.174,0.8140000000000001,0.0906,0.318,107.01299999999999,1,Zeppelin
6Xfw7G8EZXh9QIh8faW6q4,Since I've Been Loving You - (Live at MSG 1973) [Remaster],43,503840,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/22/76,0.33399999999999996,0.7979999999999999,5,-8.289,0,0.0478,0.00313,0.0239,0.9640000000000001,0.41,112.089,4,Zeppelin
6neIDWAADpSxDLPSEvzGTT,Living Loving Maid (She's Just a Woman) - Backing Track,28,191133,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/22/69,0.491,0.755,9,-10.362,1,0.0404,0.000914,0.889,0.13699999999999998,0.78,152.123,4,Zeppelin
1bzM1cd6oqFozdr4wK6HdR,Blessings,66,252040,1,"['Big Sean', 'Drake']","['0c173mlxpT3dSFRgMO8XPh', '3TVXtAsR1Inumwj472S9r4']",2/24/15,0.79,0.621,1,-7.634,1,0.275,0.33299999999999996,0,0.122,0.15,118.895,4,Drake
2WC4sK0ryyysQhtDok9Ytr,From Time,69,322160,1,"['Drake', 'Jhené Aiko']","['3TVXtAsR1Inumwj472S9r4', '5ZS223C6JyBfXasXxrRqOk']",1/1/13,0.737,0.494,1,-9.723,0,0.41600000000000004,0.629,0,0.126,0.44,94.485,4,Drake
5FTCKvxzqy72ceS4Ujux4N,What's My Name?,70,263173,0,"['Rihanna', 'Drake']","['5pKCCKE2ajJHZ9KAiaK11H', '3TVXtAsR1Inumwj472S9r4']",11/16/10,0.6920000000000001,0.7859999999999999,2,-2.959,1,0.069,0.23,0,0.0797,0.583,100.025,4,Drake
0IxtJOcnoS2DPmBfV2HDfW,Moby Dick - Remaster,47,260914,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/22/69,0.461,0.41,7,-18.441,1,0.0623,0.0945,0.9,0.551,0.375,100.335,4,Zeppelin
2durxb17bXcmQJHSt8JAdO,No Tellin',63,310933,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],2/12/15,0.823,0.467,0,-10.394,0,0.301,0.5429999999999999,1.06e-06,0.135,0.618,95.02600000000001,4,Drake
1NY3olnZE9lU0NRCM2CwRD,"Hold On, We're Going Home",36,227880,0,"['Drake', 'Majid Jordan']","['3TVXtAsR1Inumwj472S9r4', '4HzKw8XcD0piJmDrrPRCYk']",1/1/13,0.7759999999999999,0.415,6,-7.408,0,0.0991,0.00416,2.9999999999999997e-05,0.0721,0.28300000000000003,100.00299999999999,4,Drake
3O8NlPh2LByMU9lSRSHedm,Controlla,73,245227,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],5/6/16,0.59,0.46799999999999997,10,-11.083,0,0.185,0.0789,0,0.10099999999999999,0.349,92.287,4,Drake
28PMkoSk7yRzC5u8ujbWmZ,Boogie with Stu - 1993 Remaster,46,231400,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],2/24/75,0.63,0.863,4,-12.141,1,0.0459,0.433,0.89,0.0616,0.975,132.816,4,Zeppelin
2XHzzp1j4IfTNp1FTn7YFg,Love Me,65,255053,1,"['Lil Wayne', 'Drake', 'Future']","['55Aa2cqylxrFIXC767Z865', '3TVXtAsR1Inumwj472S9r4', '1RyvyyTE3xzB2ZywiAwp0i']",1/1/13,0.669,0.634,11,-6.476,1,0.0327,0.0125,0,0.0946,0.496,124.906,4,Drake
4lZjT7PLaWPIcm2InIDU2k,Moby Dick - Intro / Outro Rough Mix,50,98373,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/22/69,0.493,0.593,2,-13.3,0,0.0613,0.252,0.8909999999999999,0.0733,0.841,93.397,4,Zeppelin
29viePXNqWUw1cxqzOcuOD,I Love Rock 'N' Roll,60,186533,0,['Britney Spears'],['26dSoYclwsYLMAKD3tpOr4'],10/31/01,0.7090000000000001,0.728,9,-1.643,1,0.185,0.000811,0.105,0.564,0.5720000000000001,180.107,4,Britney
1k9HQORW9eNnQhv8me7ERI,Out on the Tiles,34,245067,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/5/70,0.42700000000000005,0.9470000000000001,2,-9.792,1,0.0563,0.0212,0.00405,0.158,0.6459999999999999,93.853,4,Zeppelin
6ImxYXeLDQPIv4qo7bMhSk,Company,62,252640,1,"['Drake', 'Travis Scott']","['3TVXtAsR1Inumwj472S9r4', '0Y5tJX1MQlPlqiwlOH1tJY']",2/12/15,0.6509999999999999,0.55,7,-8.215,1,0.0496,0.0403,0,0.165,0.11900000000000001,107.56700000000001,4,Drake
3keUgTGEoZJt0QkzTB6kHg,Truffle Butter,64,219227,1,"['Nicki Minaj', 'Drake', 'Lil Wayne']","['0hCNtLu0JehylgoiP8L4Gh', '3TVXtAsR1Inumwj472S9r4', '55Aa2cqylxrFIXC767Z865']",1/23/15,0.887,0.6729999999999999,10,-6.846,0,0.0503,0.0743,4.0600000000000004e-05,0.124,0.491,105.113,4,Drake
7bvoCZHNGrtGvWM9eYmesO,Marvins Room,43,347226,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],11/15/11,0.49200000000000005,0.26,9,-17.341,0,0.0921,0.6459999999999999,0.00178,0.0705,0.312,111.51899999999999,5,Drake
2TxLSV0AqZTYQQL9QCX0D4,My Prerogative,51,213893,0,['Britney Spears'],['26dSoYclwsYLMAKD3tpOr4'],2004,0.7509999999999999,0.937,10,-4.436,0,0.10800000000000001,0.0122,0,0.0639,0.662,111.029,4,Britney
0pN1Ld0Fr9DTUaCGbKRvlF,Make Me Proud,48,219893,1,"['Drake', 'Nicki Minaj']","['3TVXtAsR1Inumwj472S9r4', '0hCNtLu0JehylgoiP8L4Gh']",11/15/11,0.684,0.486,1,-10.155,1,0.132,0.00268,0.000148,0.157,0.355,131.91299999999998,4,Drake
3jeXQBg0hRn4H1vI8PDGnI,What Is and What Should Never Be - Remaster,40,286231,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/22/69,0.353,0.593,9,-9.675,1,0.0457,0.311,0,0.0685,0.488,82.56,4,Zeppelin
59CI0QJ60mUmYGpYNM77fd,Misty Mountain Hop - (Live at MSG 1973) [Remaster],36,283480,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/22/76,0.35200000000000004,0.855,4,-7.692,0,0.0367,0.0104,0.00115,0.883,0.569,133.299,4,Zeppelin
4WTk7vle9ubGFvRUkaGUBd,Ramble On - Remaster,42,274010,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/22/69,0.456,0.5489999999999999,4,-13.111,1,0.0343,0.18600000000000003,0.00227,0.0877,0.8340000000000001,98.583,4,Zeppelin
7xL7KNXZW2cLz0D9BhcDvW,Heartbreaker - Remaster,2,254068,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/22/69,0.381,0.7340000000000001,2,-8.917,1,0.0933,0.0797,0.0469,0.17300000000000001,0.565,96.61399999999999,4,Zeppelin
0mFvyXWpsxhewV0s8zSB3w,In the Evening - Remaster,35,413907,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],8/15/79,0.431,0.789,2,-8.224,1,0.0449,0.0122,0.0921,0.11900000000000001,0.425,104.036,4,Zeppelin
5xZtUAVUVfjBtVtMOgMkyy,What's My Name?,57,263173,0,"['Rihanna', 'Drake']","['5pKCCKE2ajJHZ9KAiaK11H', '3TVXtAsR1Inumwj472S9r4']",11/16/10,0.69,0.7859999999999999,2,-2.959,1,0.0692,0.22899999999999998,0,0.0797,0.583,100.04899999999999,4,Drake
7tt0izHPEzyQoXsD8p1A9q,My Only Wish (This Year),2,254253,0,['Britney Spears'],['26dSoYclwsYLMAKD3tpOr4'],10/23/20,0.67,0.8059999999999999,0,-4.822,1,0.0263,0.21899999999999997,0,0.222,0.6890000000000001,147.07299999999998,4,Britney
2nVHqZbOGkKWzlcy1aMbE7,Kashmir - 1990 Remaster,70,508200,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],2/24/75,0.48,0.536,2,-11.166,1,0.0427,0.488,4.22e-05,0.155,0.581,80.617,3,Zeppelin
4RI9eX7jNcdaQOJifn7t6z,Pound Cake / Paris Morton Music 2,66,433800,1,"['Drake', 'JAY-Z']","['3TVXtAsR1Inumwj472S9r4', '3nFkdlSjzX9mRTtwJOzDYB']",1/1/13,0.521,0.762,2,-6.746,1,0.529,0.138,1.11e-05,0.114,0.266,164.09,4,Drake
4l1MNtoCiTxBwf6yxD7kFd,Born to Make You Happy,62,243533,0,['Britney Spears'],['26dSoYclwsYLMAKD3tpOr4'],1/12/99,0.633,0.922,11,-4.842,0,0.0454,0.11599999999999999,0.000465,0.071,0.6859999999999999,84.11,4,Britney
3MjUtNVVq3C8Fn0MP3zhXa,...Baby One More Time,80,211067,0,['Britney Spears'],['26dSoYclwsYLMAKD3tpOr4'],1/12/99,0.759,0.6990000000000001,0,-5.745,0,0.0307,0.20199999999999999,0.000131,0.44299999999999995,0.907,92.96,4,Britney
2xkVbGwniUGIptJl7EhE0h,Boys (feat. Pharrell Williams) - Co-Ed Remix,54,224653,0,"['Britney Spears', 'Pharrell Williams', 'The Neptunes']","['26dSoYclwsYLMAKD3tpOr4', '2RdwBSPQiwcmiDo9kixcl8', '0KuF7reCTOZwV7YJnHQqgr']",11/8/04,0.813,0.777,6,-5.338,0,0.0977,0.065,0.00128,0.0707,0.924,107.007,4,Britney
3K2KSafiK1to517id5CoPr,The Ocean - 1990 Remaster,57,271027,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],3/28/73,0.44299999999999995,0.555,4,-9.303,0,0.0474,0.0533,0.024,0.311,0.755,87.98200000000001,4,Zeppelin
6wJB7DTMIJAZuQ0vPLr8H9,(You Drive Me) Crazy - The Stop Remix!,52,198427,0,['Britney Spears'],['26dSoYclwsYLMAKD3tpOr4'],2004,0.677,0.965,8,-2.355,1,0.0426,0.0931,0.000108,0.345,0.7490000000000001,101.068,4,Britney
4v7SAP4KD96BFLWiCd1vF0,Madonna,59,177840,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],2/12/15,0.905,0.49200000000000005,2,-8.598,1,0.0595,0.0149,3.77e-05,0.371,0.142,110.01700000000001,4,Drake
1YVc2NJBwOtAebQiSUbt5T,Going to California - Remaster,56,212161,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],11/8/71,0.503,0.265,2,-15.913,1,0.0333,0.943,0.045,0.0867,0.522,78.044,4,Zeppelin
4a1eKyU8NWzmyxmXz2vUmA,Moby Dick - (Live at MSG 1973) [Remaster],35,662133,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/22/76,0.37200000000000005,0.852,7,-11.08,1,0.0435,0.0998,0.8640000000000001,0.937,0.42,101.851,4,Zeppelin
744eN4X4jpSzuJT2ESGj7S,My Only Wish (This Year),17,254253,0,['Britney Spears'],['26dSoYclwsYLMAKD3tpOr4'],10/23/20,0.67,0.8059999999999999,0,-4.822,1,0.0263,0.21899999999999997,0,0.222,0.6890000000000001,147.07299999999998,4,Britney
6kjlvJLh2DBsSQtqVzFh8I,Immigrant Song - 1990 Remaster,59,145067,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/5/70,0.574,0.9259999999999999,11,-10.79,1,0.0562,0.00031,0.478,0.386,0.609,113.09700000000001,4,Zeppelin
6T689Jvh5KrSXyaPtUWZtQ,Criminal,74,225080,0,['Britney Spears'],['26dSoYclwsYLMAKD3tpOr4'],3/28/11,0.696,0.7340000000000001,7,-5.294,1,0.0298,0.0485,0,0.183,0.711,107.98700000000001,4,Britney
0BdrS85U2cuh8a1PIaua7V,Key to the Highway / Trouble in Mind - Rough Mix,29,247747,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/5/70,0.563,0.27399999999999997,0,-13.658,1,0.11599999999999999,0.818,0.207,0.10400000000000001,0.701,110.58200000000001,4,Zeppelin
3g1nmOuMjyYXeMprOdFE8L,Make Me Proud,39,219893,1,"['Drake', 'Nicki Minaj']","['3TVXtAsR1Inumwj472S9r4', '0hCNtLu0JehylgoiP8L4Gh']",11/15/11,0.684,0.486,1,-10.155,1,0.132,0.00268,0.000148,0.157,0.355,131.91299999999998,4,Drake
503II9Ex2vOAH0nnyiUXDU,I Can't Quit You Baby - Remaster,8,282721,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],1/12/69,0.529,0.452,2,-12.593,1,0.136,0.534,0.000151,0.301,0.539,78.196,3,Zeppelin
2SznNPgrjsmxXKhqeAN7WK,How Many More Times - Remaster,38,507749,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],1/12/69,0.316,0.774,9,-9.771,1,0.0727,0.21600000000000003,0.00252,0.39399999999999996,0.439,144.129,4,Zeppelin
4kOCN0SaJiIlMYn0Qgdr8m,Misty Mountain Hop - 1990 Remaster,42,278720,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],11/8/71,0.467,0.7170000000000001,2,-8.569,1,0.0328,0.308,0.107,0.6459999999999999,0.83,132.661,4,Zeppelin
3Jv1XgMPVjdN5xGfnRJ20s,Pop That,63,303533,1,"['French Montana', 'Rick Ross', 'Drake', 'Lil Wayne']","['6vXTefBL93Dj5IqAWq6OTv', '1sBkRIssrMs1AbVkOJbc7a', '3TVXtAsR1Inumwj472S9r4', '55Aa2cqylxrFIXC767Z865']",1/1/13,0.7340000000000001,0.892,2,-1.856,1,0.125,0.0648,0,0.58,0.605,138.031,4,Drake
4es5wreov9D4Y4fXLGZkuB,Houses of the Holy - 1990 Remaster,53,242080,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],2/24/75,0.629,0.8640000000000001,9,-7.561,1,0.034,0.11199999999999999,0.247,0.648,0.958,123.325,4,Zeppelin
2I320CTP7hYFTtiFo1H6CD,I Will Be There,44,233600,0,['Britney Spears'],['26dSoYclwsYLMAKD3tpOr4'],1/12/99,0.659,0.866,8,-5.789,1,0.0351,0.165,3.65e-05,0.0988,0.765,100.99700000000001,4,Britney
5uUhS7XDkyycNa5FaNfPGT,D'yer Mak'er - Remaster,50,262748,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],3/28/73,0.525,0.929,9,-8.56,0,0.0784,0.262,2.8999999999999997e-05,0.0754,0.556,163.503,4,Zeppelin
6hu1f1cXSw7OAqhpSQ2zDy,Dazed and Confused - 1990 Remaster,63,386373,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],1/12/69,0.271,0.5529999999999999,2,-9.526,1,0.0472,0.044000000000000004,0.0096,0.0999,0.433,86.762,3,Zeppelin
1Sj81sMg37Hd4omn7Ow2qR,Connect,51,296400,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],1/1/13,0.685,0.489,6,-9.472,0,0.152,0.41100000000000003,0,0.132,0.461,75.018,4,Drake
5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),85,237735,1,"['Future', 'Drake']","['1RyvyyTE3xzB2ZywiAwp0i', '3TVXtAsR1Inumwj472S9r4']",1/10/20,0.6759999999999999,0.609,2,-5.831,0,0.48100000000000004,0.0706,0,0.152,0.508,142.037,4,Drake
7E9463kh8uCDLU3lVnnFyq,My Only Wish (This Year),0,254720,0,['Britney Spears'],['26dSoYclwsYLMAKD3tpOr4'],11/26/07,0.6679999999999999,0.715,0,-8.013,1,0.0269,0.17,0,0.185,0.6729999999999999,147.08100000000002,4,Britney
7rC5Pl8rQSX4myONQHYPBK,Mob Ties,72,205147,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],6/29/18,0.754,0.575,4,-8.393,0,0.0682,0.045,0.00131,0.276,0.491,86.009,4,Drake
7kfTqGMzIHFWeBeOJALzRf,Headlines,54,235987,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],11/15/11,0.636,0.5660000000000001,6,-7.16,0,0.106,0.365,0.000353,0.0917,0.425,151.894,4,Drake
7sBwAWyXfiIgrYQ8BaJESH,Keep The Family Close,59,328907,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],5/6/16,0.37799999999999995,0.5660000000000001,9,-7.685,0,0.0482,0.149,0,0.382,0.196,87.691,3,Drake
0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,78,267067,0,['Drake'],['3TVXtAsR1Inumwj472S9r4'],5/6/16,0.8909999999999999,0.628,2,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966,4,Drake
0hA8maRb2nNNJBMk5VZyvw,La La - Backing Track,30,249920,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/22/69,0.379,0.721,0,-8.997,1,0.0512,0.00451,0.866,0.0738,0.722,122.699,4,Zeppelin
4jtyUzZm9WLc2AdaJ1dso7,0 To 100 / The Catch Up,73,275227,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],7/14/13,0.5589999999999999,0.716,11,-3.964,0,0.39,0.737,0,0.252,0.504,176.618,4,Drake
2ZUJj80Mfmj13MKJXf9pnP,Matches,66,172907,0,"['Britney Spears', 'Backstreet Boys']","['26dSoYclwsYLMAKD3tpOr4', '5rSXSAkZ67PYJSvpUpkOr7']",12/11/20,0.9570000000000001,0.507,0,-6.206,1,0.0539,0.0451,0,0.0543,0.8170000000000001,123.99799999999999,4,Britney
6eOVtyKUlEO6osSI6weaFC,What Is and What Should Never Be - Rough Mix with Vocal,31,273893,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/22/69,0.377,0.46299999999999997,9,-11.057,1,0.069,0.752,0.000656,0.166,0.39,164.87599999999998,4,Zeppelin
3MLOAIJNWWS8FQpvdaiKR7,Poetic Justice,63,300160,1,"['Kendrick Lamar', 'Drake']","['2YZyLoL8N0Wb9xBt1NhZWg', '3TVXtAsR1Inumwj472S9r4']",10/22/12,0.779,0.5720000000000001,6,-9.985,0,0.37799999999999995,0.157,0,0.24600000000000002,0.647,135.95600000000002,4,Drake
4hNtYwdxoigaMuPbfo3qkL,Friends - Remaster,34,233901,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/5/70,0.257,0.452,7,-12.365,1,0.0349,0.7440000000000001,0.0996,0.38,0.271,83.553,1,Zeppelin
0YWUHZPJVg4iujddsJDwhM,My Only Wish (This Year),52,255400,0,['Britney Spears'],['26dSoYclwsYLMAKD3tpOr4'],11/14/00,0.669,0.843,0,-3.766,1,0.0268,0.16899999999999998,0,0.195,0.7020000000000001,147.08,4,Britney
23FeHDJaegIZF0dpH4x1Tf,South Bound Saurez - Remaster,38,253920,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],8/15/79,0.34,0.943,5,-6.161,1,0.0521,0.124,0.00123,0.23800000000000002,0.496,189.74,4,Zeppelin
6G8kHiVZ1jW7vHMPVRNZU0,Don’t Matter To Me (with Michael Jackson),72,245787,0,"['Drake', 'Michael Jackson']","['3TVXtAsR1Inumwj472S9r4', '3fMbdgg4jU18AjLCKBhRSm']",6/29/18,0.8220000000000001,0.318,10,-12.391,1,0.0575,0.493,0.0128,0.11,0.138,102.99799999999999,4,Drake
7jk7gqyEonmVVYahZN5zhW,Circus,74,192360,0,['Britney Spears'],['26dSoYclwsYLMAKD3tpOr4'],12/2/08,0.7909999999999999,0.733,6,-5.215,0,0.052000000000000005,0.147,0.000381,0.0713,0.7609999999999999,114.98,4,Britney
4BycRneKmOs6MhYG9THsuX,Find Your Love,62,208947,0,['Drake'],['3TVXtAsR1Inumwj472S9r4'],1/1/10,0.627,0.614,6,-6.006,0,0.17,0.0211,0,0.0286,0.758,96.038,4,Drake
4YsNkF22bkppExAF3kOTYv,Dancing Days - Remaster,51,223465,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],3/28/73,0.556,0.855,0,-6.901,1,0.0403,0.174,0.00381,0.261,0.721,117.24799999999999,4,Zeppelin
6naxalmIoLFWR0siv8dnQQ,Oops!...I Did It Again,81,211160,0,['Britney Spears'],['26dSoYclwsYLMAKD3tpOr4'],5/16/00,0.7509999999999999,0.8340000000000001,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,4,Britney
2Y1HhOfvtzms7urVKFY67n,You Shook Me - Remaster,40,388467,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],1/12/69,0.366,0.56,11,-10.361,0,0.0633,0.647,0.00703,0.18,0.361,155.42,3,Zeppelin
0XhOgqDKTQJhGfD1WBuTdC,Unforgettable,47,213813,1,"['Drake', 'Jeezy']","['3TVXtAsR1Inumwj472S9r4', '4yBK75WVCQXej1p04GWqxH']",1/1/10,0.562,0.872,4,-5.108,0,0.11800000000000001,0.0951,0,0.107,0.0722,156.107,4,Drake
0xl1w2q4VLojeXp4JfazPL,Sacrifices,63,307593,1,"['Drake', '2 Chainz', 'Young Thug']","['3TVXtAsR1Inumwj472S9r4', '17lzZA2AlOHwCwFALHttmp', '50co4Is1HCEo8bhOyUWKpn']",3/18/17,0.903,0.439,8,-11.813,1,0.397,0.0407,0,0.138,0.532,139.112,4,Drake
6rmEV2YtvWkigxPZocINO3,Black Mountain Side - 1993 Remaster,43,125667,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],1/12/69,0.66,0.259,6,-17.615,1,0.0495,0.695,0.85,0.10099999999999999,0.794,116.194,4,Zeppelin
0VG9YWiGjyoKZNLurIhDfW,The Rain Song - (Live at MSG 1973) [Remaster],41,500733,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],10/22/76,0.28,0.402,2,-9.83,1,0.028999999999999998,0.0669,0.0153,0.794,0.158,141.624,4,Zeppelin
2E64SWjM9rQmAshItmdbcw,Communication Breakdown - Remaster,51,150201,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],1/12/69,0.375,0.956,2,-7.078,1,0.175,0.14400000000000002,7.6e-06,0.41700000000000004,0.381,175.04,4,Zeppelin
7bPLo5Fv7h15E2fW3g1mVQ,Wanna Know Remix (feat. Drake),61,199020,1,"['Dave', 'Drake']","['6Ip8FS7vWT1uKkJSweANQK', '3TVXtAsR1Inumwj472S9r4']",10/28/16,0.7170000000000001,0.507,4,-8.595,0,0.0445,0.0741,3.21e-05,0.24100000000000002,0.198,100.01700000000001,4,Drake
3dCarMp6T3GsKCspJgeD0a,Travelling Riverside Blues (BBC Session) - Remastered,49,311640,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],11/19/82,0.467,0.835,7,-7.084,1,0.0642,0.0745,0.000184,0.26,0.639,91.603,4,Zeppelin
